order_id,customer_id,order_date,product_name,product_category,product_id,quantity,unit_price,order_amount,payment_method,card_last_four,payment_status,fulfillment_status,shipping_carrier,tracking_number,delivery_date,delivery_signed,customer_email,customer_city,customer_state,return_policy_days,avs_cvv_match,customer_ip
TTS-ORD-20260602-IN9RG,CUST-0162,2026-06-02,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Visa,9473,Completed,Shipped,Veho,VH196057919,,,m***w@hotmail.com,Jacksonville,FL,30,Pass,155.208.51.217
TTS-ORD-20260624-K4K6I,CUST-0066,2026-06-24,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Mastercard,6105,Completed,Delivered,DHL,JD44574766209,2026-06-27,Yes,e***h@yahoo.com,Portland,OR,30,Pass,153.18.60.224
TTS-ORD-20260604-6I3HZ,CUST-0442,2026-06-04,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Mastercard,2103,Refunded,Shipped,USPS,9400111899674555,,,m***t@gmail.com,Columbus,OH,30,Pass,88.210.201.46
TTS-ORD-20260630-GQ4IV,CUST-0569,2026-06-30,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,7016,Completed,Delivered,UPS,1Z999AA14493121673,2026-07-07,Yes,d***d@hotmail.com,New York,NY,30,Pass,220.72.119.63
TTS-ORD-20260608-T05QX,CUST-0422,2026-06-08,Sunset Lamp Projector,Home,PROD-C20,1,19.99,19.99,Mastercard,9514,Completed,Returned,FedEx,413535075309,2026-06-14,No,b***y@outlook.com,Houston,TX,14,Pass,175.148.184.215
TTS-ORD-20260617-E6NKA,CUST-0304,2026-06-17,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Visa,8982,Completed,Shipped,FedEx,757445320196,,,k***n@yahoo.com,Oklahoma City,OK,30,Fail,212.5.56.112
TTS-ORD-20260708-NHE8I,CUST-0340,2026-07-08,15g Nail Glue Press-On Kit,Beauty,PROD-B3,2,12.99,25.98,Visa,3384,Completed,Delivered,FedEx,584917543099,2026-07-13,Yes,s***a@gmail.com,Charlotte,NC,0,Pass,95.96.14.90
TTS-ORD-20260625-7F9FZ,CUST-0345,2026-06-25,Sunset Lamp Projector,Home,PROD-C20,1,19.99,19.99,Mastercard,5417,Completed,Delivered,Veho,VH143512759,2026-07-01,Yes,k***n@gmail.com,Salt Lake City,UT,14,Pass,26.131.56.162
TTS-ORD-20260602-PSXT0,CUST-0463,2026-06-02,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Mastercard,9289,Completed,Delivered,USPS,9400111899153389,2026-06-09,Yes,a***y@gmail.com,Atlanta,GA,30,Pass,59.239.212.97
TTS-ORD-20260629-8HUP3,CUST-0570,2026-06-29,Aromatherapy Essential Oil Diffuser,Home,PROD-C12,2,27.99,55.98,Visa,3484,Completed,Delivered,DHL,JD46008531385,2026-07-05,Yes,j***s@icloud.com,San Jose,CA,30,Pass,160.146.66.254
TTS-ORD-20260605-W948J,CUST-0289,2026-06-05,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Mastercard,9977,Completed,Delivered,FedEx,842706454219,2026-06-11,Yes,l***a@outlook.com,Austin,TX,30,Pass,181.171.84.135
TTS-ORD-20260708-99BV2,CUST-0567,2026-07-08,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,5221,Refunded,Delivered,UPS,1Z999AA17158439201,2026-07-13,Yes,a***y@gmail.com,San Jose,CA,0,Pass,57.143.58.217
TTS-ORD-20260616-W8X17,CUST-0265,2026-06-16,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,1932,Completed,Delivered,Veho,VH550210852,2026-06-23,Yes,w***m@icloud.com,Raleigh,NC,30,Pass,123.209.111.40
TTS-ORD-20260602-I2MVV,CUST-0156,2026-06-02,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,2357,Refunded,Delivered,Veho,VH731814631,2026-06-06,Yes,c***r@gmail.com,Tampa,FL,30,Pass,41.22.204.189
TTS-ORD-20260705-XDFLD,CUST-0048,2026-07-05,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,3,59.99,179.97,Visa,2349,Failed,Delivered,FedEx,246169267480,2026-07-10,No,m***w@gmail.com,Chicago,IL,30,Pass,177.1.211.237
TTS-ORD-20260611-KCVJX,CUST-0547,2026-06-11,LED Ring Light 12-inch,Electronics,PROD-C03,4,29.99,119.96,Visa,9435,Completed,Processing,,,,,o***a@gmail.com,Louisville,KY,30,Pass,147.156.58.177
TTS-ORD-20260626-P724X,CUST-0517,2026-06-26,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Visa,4449,Completed,Cancelled,,,,,b***y@yahoo.com,Los Angeles,CA,30,Pass,138.39.181.40
TTS-ORD-20260604-0KZ6X,CUST-0095,2026-06-04,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Visa,6967,Completed,Delivered,UPS,1Z999AA17363409651,2026-06-10,Yes,b***n@yahoo.com,Miami,FL,30,Pass,120.50.89.17
TTS-ORD-20260617-0ZX81,CUST-0424,2026-06-17,65-inch 4K Smart TV,Electronics,PROD-A4,2,899.99,1799.98,Visa,4014,Pending,Shipped,USPS,9400111899571452,,,d***l@gmail.com,Los Angeles,CA,15,Pass,220.43.245.65
TTS-ORD-20260702-Z2NAR,CUST-0049,2026-07-02,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,9209,Completed,Delivered,USPS,9400111899312080,2026-07-06,Yes,n***y@yahoo.com,Miami,FL,30,Pass,74.38.86.175
TTS-ORD-20260704-LOW2R,CUST-0333,2026-07-04,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Mastercard,7836,Refunded,Delivered,UPS,1Z999AA17644843476,2026-07-11,No,c***r@icloud.com,Dallas,TX,30,Pass,175.147.60.237
TTS-ORD-20260708-IH3IA,CUST-0573,2026-07-08,Retro Polarized Sunglasses,Fashion,PROD-C11,1,12.99,12.99,Mastercard,1782,Refunded,Shipped,DHL,JD62631138783,,,d***y@gmail.com,Richmond,VA,14,Pass,90.138.209.231
TTS-ORD-20260602-47O0G,CUST-0360,2026-06-02,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,6,22.99,137.94,Mastercard,4281,Completed,Delivered,Veho,VH722959503,2026-06-06,Yes,l***a@gmail.com,Nashville,TN,30,Pass,195.110.21.85
TTS-ORD-20260602-N1K9Y,CUST-0218,2026-06-02,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,3,19.99,59.97,Mastercard,2123,Completed,Delivered,USPS,9400111899535762,2026-06-06,No,w***m@gmail.com,Tampa,FL,30,Pass,59.224.32.219
TTS-ORD-20260605-KC2MN,CUST-0572,2026-06-05,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,4101,Completed,Shipped,DHL,JD80717913096,,,o***a@hotmail.com,San Diego,CA,30,Pass,84.186.5.234
TTS-ORD-20260606-DS3HG,CUST-0200,2026-06-06,Bucket Hat Reversible Cotton,Fashion,PROD-C30,1,11.99,11.99,Visa,8920,Completed,Delivered,Veho,VH913160098,2026-06-11,Yes,m***t@hotmail.com,Louisville,KY,14,Pass,211.179.18.250
TTS-ORD-20260702-AM97X,CUST-0381,2026-07-02,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,7808,Completed,Processing,,,,,r***d@gmail.com,Richmond,VA,30,Pass,100.221.119.22
TTS-ORD-20260607-ITPBD,CUST-0504,2026-06-07,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Visa,5918,Completed,Delivered,DHL,JD24348211559,2026-06-14,No,d***l@yahoo.com,Richmond,VA,30,Pass,198.67.209.98
TTS-ORD-20260622-V4NDJ,CUST-0223,2026-06-22,15g Nail Glue Press-On Kit,Beauty,PROD-B3,5,12.99,64.95,Visa,6468,Completed,Delivered,UPS,1Z999AA16519699621,2026-06-26,No,d***y@outlook.com,Dallas,TX,0,Pass,51.47.148.55
TTS-ORD-20260606-DL0ED,CUST-0623,2026-06-06,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Mastercard,1065,Completed,Delivered,UPS,1Z999AA12277950614,2026-06-12,No,m***k@gmail.com,Louisville,KY,14,Pass,142.11.121.208
TTS-ORD-20260705-G85S9,CUST-0505,2026-07-05,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Visa,1086,Completed,Delivered,DHL,JD96345480507,2026-07-08,Yes,d***d@hotmail.com,Portland,OR,0,Pass,89.148.204.187
TTS-ORD-20260706-OV6KI,CUST-0529,2026-07-06,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Mastercard,3042,Completed,Processing,,,,,d***d@icloud.com,Tampa,FL,30,Pass,85.166.155.128
TTS-ORD-20260626-IIBCO,CUST-0410,2026-06-26,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,2,59.99,119.98,Mastercard,4573,Completed,Shipped,DHL,JD42946796239,,,j***n@outlook.com,New York,NY,30,Pass,48.148.1.167
TTS-ORD-20260608-YPHWH,CUST-0085,2026-06-08,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Visa,6786,Completed,Delivered,UPS,1Z999AA19026439798,2026-06-13,No,d***y@yahoo.com,Jacksonville,FL,30,Pass,190.220.243.170
TTS-ORD-20260702-FKPA2,CUST-0043,2026-07-02,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Visa,9676,Completed,Delivered,UPS,1Z999AA18508995749,2026-07-09,Yes,c***r@gmail.com,Tampa,FL,30,Pass,170.117.90.78
TTS-ORD-20260613-S7DZS,CUST-0240,2026-06-13,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,2619,Completed,Delivered,FedEx,117753190354,2026-06-17,No,b***n@outlook.com,Charlotte,NC,30,Pass,188.133.205.80
TTS-ORD-20260605-W9A8L,CUST-0552,2026-06-05,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Mastercard,7876,Completed,Delivered,DHL,JD95280227067,2026-06-12,No,b***a@hotmail.com,Austin,TX,30,Pass,107.1.124.50
TTS-ORD-20260620-QHIBM,CUST-0585,2026-06-20,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,1,24.99,24.99,Mastercard,8723,Completed,Delivered,Veho,VH819231224,2026-06-27,Yes,a***y@yahoo.com,New York,NY,14,Pass,156.86.127.59
TTS-ORD-20260602-T0D9T,CUST-0608,2026-06-02,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,1,8.99,8.99,Mastercard,3223,Completed,Processing,,,,,m***k@yahoo.com,Minneapolis,MN,0,Pass,208.55.56.95
TTS-ORD-20260617-DJV07,CUST-0005,2026-06-17,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Visa,4951,Completed,Delivered,Veho,VH324502708,2026-06-20,Yes,l***a@gmail.com,Los Angeles,CA,30,Pass,141.177.71.139
TTS-ORD-20260601-1UF09,CUST-0205,2026-06-01,Vitamin C Brightening Serum,Beauty,PROD-C01,5,18.99,94.95,Mastercard,1349,Completed,Delivered,FedEx,735332225771,2026-06-06,Yes,m***w@outlook.com,San Jose,CA,30,Pass,69.45.211.41
TTS-ORD-20260603-N114P,CUST-0414,2026-06-03,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,2036,Completed,Delivered,Veho,VH342263190,2026-06-10,Yes,s***n@yahoo.com,Memphis,TN,30,Pass,141.97.2.44
TTS-ORD-20260705-JSTY8,CUST-0528,2026-07-05,Pop Fidget Toy Mega Pack,Toys,PROD-C14,2,9.99,19.98,Visa,6407,Completed,Delivered,UPS,1Z999AA15955274284,2026-07-08,Yes,w***m@icloud.com,Los Angeles,CA,0,Pass,60.213.153.137
TTS-ORD-20260629-QDU2E,CUST-0608,2026-06-29,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,2,24.99,49.98,Mastercard,1881,Completed,Delivered,FedEx,907136939376,2026-07-02,Yes,e***y@yahoo.com,Phoenix,AZ,30,Pass,208.180.137.244
TTS-ORD-20260701-TCTDS,CUST-0596,2026-07-01,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,2,14.99,29.98,Mastercard,2532,Completed,Delivered,FedEx,977168903647,2026-07-05,Yes,r***l@outlook.com,Minneapolis,MN,14,Pass,86.86.141.35
TTS-ORD-20260628-C1QY9,CUST-0022,2026-06-28,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,2,24.99,49.98,Visa,6532,Completed,Delivered,UPS,1Z999AA13224600074,2026-07-05,Yes,e***y@gmail.com,Los Angeles,CA,14,Pass,28.196.3.200
TTS-ORD-20260602-2TN20,CUST-0153,2026-06-02,Smart Watch Ultra Pro,Electronics,PROD-A2,1,245.0,245.0,Visa,1423,Completed,Delivered,UPS,1Z999AA19944838922,2026-06-06,Yes,s***n@yahoo.com,Oklahoma City,OK,30,Pass,110.81.98.173
TTS-ORD-20260703-R6CG1,CUST-0427,2026-07-03,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,2,14.99,29.98,Visa,9215,Completed,Shipped,DHL,JD90179066108,,,c***r@hotmail.com,Louisville,KY,14,Pass,30.81.98.121
TTS-ORD-20260628-D0JFN,CUST-0627,2026-06-28,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Visa,3014,Completed,Processing,,,,,l***a@yahoo.com,Las Vegas,NV,30,Pass,125.39.205.69
TTS-ORD-20260621-VWQM9,CUST-0617,2026-06-21,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,9615,Completed,Delivered,UPS,1Z999AA19759053215,2026-06-27,Yes,m***k@yahoo.com,San Diego,CA,30,Pass,52.17.16.69
TTS-ORD-20260608-SN1TC,CUST-0258,2026-06-08,65-inch 4K Smart TV,Electronics,PROD-A4,2,899.99,1799.98,Visa,5387,Completed,Delivered,UPS,1Z999AA18444402398,2026-06-12,Yes,j***a@yahoo.com,Salt Lake City,UT,15,Pass,59.173.17.37
TTS-ORD-20260619-N0THL,CUST-0508,2026-06-19,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Mastercard,5126,Completed,Delivered,USPS,9400111899266296,2026-06-22,Yes,d***d@gmail.com,Columbus,OH,30,Pass,138.224.11.211
TTS-ORD-20260625-ZNTGG,CUST-0334,2026-06-25,Magnetic Phone Mount for Car,Electronics,PROD-C15,3,13.99,41.97,Visa,1381,Completed,Processing,,,,,j***h@gmail.com,Seattle,WA,30,Pass,140.97.79.106
TTS-ORD-20260619-S3J0E,CUST-0160,2026-06-19,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,6,15.99,95.94,Visa,2008,Refunded,Shipped,UPS,1Z999AA12582144815,,,p***l@outlook.com,Milwaukee,WI,14,Pass,29.75.176.164
TTS-ORD-20260619-33DZQ,CUST-0389,2026-06-19,65-inch 4K Smart TV,Electronics,PROD-A4,3,899.99,2699.97,Visa,8642,Completed,Delivered,DHL,JD88416297797,2026-06-24,No,j***h@gmail.com,Milwaukee,WI,15,Pass,159.13.156.250
TTS-ORD-20260708-1R89D,CUST-0452,2026-07-08,LED Ring Light 12-inch,Electronics,PROD-C03,2,29.99,59.98,Visa,9203,Completed,Delivered,FedEx,894718231955,2026-07-11,No,o***a@icloud.com,San Diego,CA,30,Fail,219.142.185.222
TTS-ORD-20260601-INRZJ,CUST-0534,2026-06-01,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Mastercard,5647,Failed,Delivered,UPS,1Z999AA12782508879,2026-06-08,Yes,j***s@hotmail.com,Raleigh,NC,30,Pass,50.246.186.233
TTS-ORD-20260601-XUDKI,CUST-0696,2026-06-01,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,9681,Completed,Delivered,UPS,1Z999AA15622466885,2026-06-08,Yes,d***y@icloud.com,Salt Lake City,UT,30,Pass,107.215.7.151
TTS-ORD-20260627-D7Z4K,CUST-0406,2026-06-27,Robot Vacuum Cleaner X500,Home,PROD-B2,2,445.5,891.0,Visa,9514,Completed,Delivered,FedEx,362308691837,2026-07-03,Yes,r***t@hotmail.com,Oklahoma City,OK,30,Pass,124.241.192.11
TTS-ORD-20260602-2ABG9,CUST-0126,2026-06-02,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Visa,9523,Completed,Shipped,UPS,1Z999AA11412253885,,,m***t@yahoo.com,Indianapolis,IN,0,Pass,112.100.102.227
TTS-ORD-20260602-SGUR4,CUST-0513,2026-06-02,Adjustable Dumbbell Set 25lb,Sports,PROD-C29,2,79.99,159.98,Visa,7954,Pending,Delivered,FedEx,339519995156,2026-06-07,No,m***t@hotmail.com,Miami,FL,30,Pass,184.232.37.160
TTS-ORD-20260617-0TOHX,CUST-0520,2026-06-17,Resistance Bands Set (5-pack),Sports,PROD-C04,4,16.99,67.96,Visa,3033,Refunded,Delivered,DHL,JD74360715851,2026-06-21,Yes,b***n@gmail.com,Las Vegas,NV,30,Pass,46.171.95.116
TTS-ORD-20260604-OVU7P,CUST-0441,2026-06-04,Smart Watch Ultra Pro,Electronics,PROD-A2,6,245.0,1470.0,Mastercard,7158,Completed,Delivered,FedEx,121195498677,2026-06-10,No,w***m@outlook.com,Columbus,OH,30,Pass,161.165.155.195
TTS-ORD-20260630-5U248,CUST-0302,2026-06-30,Adjustable Dumbbell Set 25lb,Sports,PROD-C29,1,79.99,79.99,Visa,4119,Completed,Delivered,DHL,JD28245883576,2026-07-05,Yes,p***l@gmail.com,Memphis,TN,30,Pass,67.215.200.207
TTS-ORD-20260610-9BP0L,CUST-0337,2026-06-10,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,4737,Completed,Delivered,DHL,JD29211292313,2026-06-16,No,m***k@hotmail.com,Seattle,WA,30,Pass,175.57.84.172
TTS-ORD-20260624-96UPB,CUST-0061,2026-06-24,Adjustable Dumbbell Set 25lb,Sports,PROD-C29,3,79.99,239.97,Visa,3412,Completed,Delivered,UPS,1Z999AA19508058222,2026-06-27,No,l***a@icloud.com,Salt Lake City,UT,30,Fail,171.196.92.140
TTS-ORD-20260618-13LM7,CUST-0538,2026-06-18,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,2969,Completed,Delivered,FedEx,714244460490,2026-06-24,No,e***h@outlook.com,Nashville,TN,0,Pass,69.199.69.103
TTS-ORD-20260616-RIA4P,CUST-0181,2026-06-16,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,2,22.99,45.98,Mastercard,7400,Completed,Processing,,,,,w***m@icloud.com,Chicago,IL,30,Pass,36.15.30.214
TTS-ORD-20260613-8NCXC,CUST-0343,2026-06-13,Magnetic Phone Mount for Car,Electronics,PROD-C15,2,13.99,27.98,Mastercard,2198,Completed,Cancelled,,,,,p***a@outlook.com,Las Vegas,NV,30,Pass,33.117.105.199
TTS-ORD-20260704-PKFZQ,CUST-0574,2026-07-04,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,1,24.99,24.99,Visa,3289,Completed,Delivered,USPS,9400111899331222,2026-07-09,Yes,s***n@icloud.com,Milwaukee,WI,14,Pass,215.221.106.172
TTS-ORD-20260609-U7C1A,CUST-0700,2026-06-09,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Visa,9584,Refunded,Shipped,Veho,VH512824934,,,w***m@hotmail.com,Columbus,OH,30,Fail,87.18.249.50
TTS-ORD-20260630-DTCA4,CUST-0256,2026-06-30,LED Ring Light 12-inch,Electronics,PROD-C03,3,29.99,89.97,Mastercard,3691,Completed,Cancelled,,,,,b***y@gmail.com,Phoenix,AZ,30,Pass,40.155.42.1
TTS-ORD-20260615-6TLV0,CUST-0207,2026-06-15,Magnetic Phone Mount for Car,Electronics,PROD-C15,2,13.99,27.98,Mastercard,3763,Completed,Delivered,DHL,JD61438388524,2026-06-21,Yes,r***t@hotmail.com,New York,NY,30,Pass,102.13.37.222
TTS-ORD-20260703-60RS6,CUST-0244,2026-07-03,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Visa,2231,Failed,Delivered,FedEx,377807283988,2026-07-06,Yes,e***h@gmail.com,Seattle,WA,30,Pass,61.164.24.225
TTS-ORD-20260708-T0R0V,CUST-0444,2026-07-08,Heated Blanket USB Throw,Home,PROD-C22,1,39.99,39.99,Mastercard,4831,Completed,Cancelled,,,,,s***a@icloud.com,Raleigh,NC,30,Pass,79.224.211.139
TTS-ORD-20260608-ZPY9Q,CUST-0193,2026-06-08,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Mastercard,2000,Completed,Delivered,Veho,VH893264863,2026-06-11,Yes,e***y@icloud.com,Raleigh,NC,30,Pass,147.61.231.104
TTS-ORD-20260610-YXAM9,CUST-0537,2026-06-10,Crossbody Sling Bag Nylon,Fashion,PROD-C24,2,16.99,33.98,Visa,2718,Completed,Delivered,FedEx,345588158322,2026-06-15,Yes,b***y@outlook.com,Oklahoma City,OK,30,Pass,123.146.39.188
TTS-ORD-20260612-VKTAF,CUST-0328,2026-06-12,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Mastercard,1619,Pending,Shipped,UPS,1Z999AA18223542272,,,o***a@outlook.com,Las Vegas,NV,30,Pass,28.244.155.178
TTS-ORD-20260705-KQTQ3,CUST-0433,2026-07-05,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Mastercard,1586,Completed,Delivered,FedEx,471968209502,2026-07-12,Yes,j***r@icloud.com,San Jose,CA,30,Pass,43.92.237.46
TTS-ORD-20260705-ZXQVR,CUST-0037,2026-07-05,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Visa,9879,Completed,Delivered,UPS,1Z999AA17236320067,2026-07-11,No,r***t@yahoo.com,Raleigh,NC,30,Fail,179.148.235.112
TTS-ORD-20260610-NZ5X5,CUST-0692,2026-06-10,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,7392,Failed,Delivered,DHL,JD12252224016,2026-06-16,No,j***a@icloud.com,Tampa,FL,30,Pass,206.159.85.176
TTS-ORD-20260603-GSQOF,CUST-0429,2026-06-03,Sunset Lamp Projector,Home,PROD-C20,1,19.99,19.99,Visa,5819,Completed,Shipped,USPS,9400111899993891,,,t***s@yahoo.com,San Antonio,TX,14,Pass,183.64.163.244
TTS-ORD-20260705-G107G,CUST-0221,2026-07-05,Robot Vacuum Cleaner X500,Home,PROD-B2,2,445.5,891.0,Mastercard,6625,Completed,Delivered,FedEx,474104977106,2026-07-11,Yes,d***l@icloud.com,San Jose,CA,30,Pass,62.248.148.44
TTS-ORD-20260615-S88UA,CUST-0057,2026-06-15,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Mastercard,6250,Completed,Delivered,DHL,JD83470615191,2026-06-21,Yes,a***y@icloud.com,San Antonio,TX,30,Pass,217.175.74.212
TTS-ORD-20260601-SZUJB,CUST-0260,2026-06-01,Mini Portable Projector HD,Electronics,PROD-C07,2,149.99,299.98,Visa,6967,Completed,Delivered,DHL,JD26460020288,2026-06-07,Yes,r***d@yahoo.com,San Diego,CA,30,Pass,120.79.23.84
TTS-ORD-20260607-IP4B8,CUST-0055,2026-06-07,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Visa,5354,Completed,Delivered,FedEx,563072803152,2026-06-13,No,m***l@yahoo.com,Charlotte,NC,30,Fail,198.222.165.206
TTS-ORD-20260606-SUV41,CUST-0050,2026-06-06,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Visa,1110,Completed,Cancelled,,,,,k***n@outlook.com,Seattle,WA,30,Pass,112.34.61.217
TTS-ORD-20260706-5VO1T,CUST-0443,2026-07-06,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,5579,Completed,Shipped,Veho,VH546765835,,,d***l@outlook.com,Las Vegas,NV,30,Pass,62.36.127.181
TTS-ORD-20260622-GE868,CUST-0042,2026-06-22,Aromatherapy Essential Oil Diffuser,Home,PROD-C12,2,27.99,55.98,Visa,8014,Completed,Delivered,USPS,9400111899935298,2026-06-27,No,c***r@outlook.com,Las Vegas,NV,30,Pass,26.35.239.218
TTS-ORD-20260603-HLRSW,CUST-0282,2026-06-03,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,2,59.99,119.98,Visa,7974,Completed,Delivered,FedEx,242749342314,2026-06-06,No,r***t@hotmail.com,Raleigh,NC,30,Pass,208.47.175.26
TTS-ORD-20260619-P62ZK,CUST-0092,2026-06-19,Cloud Slides Pillow Slippers,Fashion,PROD-C09,2,19.99,39.98,Visa,7771,Completed,Shipped,FedEx,859566435351,,,j***h@yahoo.com,Seattle,WA,30,Fail,211.2.34.94
TTS-ORD-20260611-WWC05,CUST-0600,2026-06-11,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,9512,Completed,Delivered,DHL,JD36344151670,2026-06-14,Yes,j***s@yahoo.com,Memphis,TN,30,Pass,126.68.126.41
TTS-ORD-20260706-QJ9UJ,CUST-0581,2026-07-06,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Visa,3222,Completed,Delivered,UPS,1Z999AA18151796168,2026-07-10,No,a***w@icloud.com,Jacksonville,FL,30,Pass,59.221.147.242
TTS-ORD-20260610-8XGQH,CUST-0377,2026-06-10,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Mastercard,8256,Completed,Delivered,DHL,JD61978767738,2026-06-13,Yes,s***n@yahoo.com,Denver,CO,30,Pass,164.168.150.248
TTS-ORD-20260602-CKTF6,CUST-0258,2026-06-02,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,1,24.99,24.99,Mastercard,6326,Completed,Delivered,Veho,VH283816626,2026-06-05,No,k***n@outlook.com,Richmond,VA,14,Pass,199.247.63.203
TTS-ORD-20260705-IAL5U,CUST-0182,2026-07-05,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,1,24.99,24.99,Visa,9161,Completed,Delivered,Veho,VH891471133,2026-07-11,Yes,c***r@hotmail.com,Milwaukee,WI,30,Pass,203.186.30.47
TTS-ORD-20260708-R6LUU,CUST-0056,2026-07-08,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Visa,9502,Completed,Delivered,FedEx,613660461127,2026-07-15,No,s***n@yahoo.com,Columbus,OH,30,Pass,53.39.8.208
TTS-ORD-20260624-SSUMH,CUST-0661,2026-06-24,Portable Bluetooth Speaker,Electronics,PROD-A7,2,39.99,79.98,Mastercard,7098,Completed,Delivered,UPS,1Z999AA17675281194,2026-07-01,No,s***a@hotmail.com,Chicago,IL,30,Pass,111.48.61.164
TTS-ORD-20260604-85U7D,CUST-0239,2026-06-04,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,3444,Refunded,Delivered,DHL,JD55414349911,2026-06-07,Yes,w***m@hotmail.com,Portland,OR,30,Pass,62.200.238.187
TTS-ORD-20260623-WHAOQ,CUST-0544,2026-06-23,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Visa,4447,Completed,Processing,,,,,p***a@hotmail.com,Memphis,TN,14,Pass,147.24.156.248
